quarter,country_name,default_rate,loss_rate,lgd
2025-Q3,Sweden,0.008895225594641485,0.12394128535467422,0.2682950638903396
2025-Q3,United Kingdom,0.006855562743670192,0.1601657082534959,0.30524876209441965
2025-Q3,Australia,0.018078711191387715,0.06806258923388776,0.26300292103501743
2025-Q3,Canada,NA,NA,0.3050972749184721
2025-Q3,China,NA,NA,0.382008362794099
2025-Q3,Hong Kong,NA,NA,0.30555493272184864
2025-Q3,India,NA,NA,0.3565331987201421
2025-Q3,"Korea, Republic Of",NA,NA,0.364022707602911
2025-Q3,Russian Federation,NA,NA,0.3805348682172101
2025-Q3,Singapore,NA,NA,0.34012238110415155
2025-Q3,Switzerland,0.0018513481752849507,0.11095262183700089,0.3245449556342362
2025-Q3,United States,0.010986484637295086,0.1145034404309189,0.3066310554833329
2025-Q4,Austria,0.012374411195792058,0.2878303226366826,0.31732827645145595
2025-Q4,Belgium,0.008410604827858091,0.18671359916297456,0.32399491767237026
2025-Q4,Bulgaria,0.0034303619590846136,NA,0.232243674926495
2025-Q4,Croatia,0.004395717904632887,NA,0.38778886487292524
2025-Q4,Cyprus,NA,NA,0.25009737259039333
2025-Q4,Czech,0.003378952291663571,0.39643704270830193,0.3350857346701985
2025-Q4,Denmark,0.0064728618253668034,0.23995901513320983,0.26350484596302953
2025-Q4,Estonia,1.2996491553113362e-4,NA,0.3618865048021878
2025-Q4,Finland,0.012992463235452719,0.18838994842656814,0.3096344429030496
2025-Q4,France,0.014716979257814101,0.3234199563603192,0.3412339644675805
2025-Q4,Germany,0.00947301424579839,0.18096457198418284,0.34168217279096913
2025-Q4,Greece,4.419993568593555e-5,NA,0.3832321678487403
2025-Q4,Hungary,0.004717903711950577,0.29696092187473166,0.3824562598397075
2025-Q4,Ireland,0.005798376555072191,0.22676433022086984,0.2820278653978454
2025-Q4,Italy,0.006521574479729647,0.32056180200115775,0.37078313114158606
2025-Q4,Latvia,NA,NA,0.3497011136533681
2025-Q4,Lithuania,0.0015986075926657385,NA,0.36001369067223765
2025-Q4,Luxembourg,0.011869369084873346,0.216136616634731,0.3314238219827653
2025-Q4,Malta,NA,NA,0.2586007208671449
2025-Q4,Netherlands,0.012531489739014783,0.12031270815451836,0.29827986612689905
2025-Q4,Norway,0.019175561962545665,0.29150294538877375,0.2934978401235573
2025-Q4,Poland,0.014445352684621365,0.30985508413146834,0.34702532565755573
2025-Q4,Portugal,0.014859630704670614,0.3877810780032875,0.37133274821697015
2025-Q4,Romania,0.0055757483040709795,0.4763543463312104,0.37029084274199797
2025-Q4,Slovakia,0.005763605953417942,0.47888863789159297,0.3761130428127574
2025-Q4,Slovenia,0.01377829947540628,0.3345457687862067,0.352849844086212
2025-Q4,Spain,0.02431315481059721,0.42749155709826003,0.36606084542502754
2025-Q4,Sweden,0.009472216225226746,0.11839414062335861,0.2645478234081907
2025-Q4,United Kingdom,0.008156032145041051,0.19282219016144408,0.3267412175583657
2025-Q4,Australia,0.016819056715274415,0.07927271940585066,0.27146675640284085
2025-Q4,Canada,NA,NA,0.30586666110886623
2025-Q4,China,NA,NA,0.3919104901346594
2025-Q4,Hong Kong,NA,NA,0.30390869657103997
2025-Q4,India,NA,NA,0.3614006308908996
2025-Q4,"Korea, Republic Of",NA,NA,0.3782869753217856
2025-Q4,Russian Federation,0.045096045151297545,NA,0.39163109313621536
2025-Q4,Singapore,NA,NA,0.34131295733574835
2025-Q4,Switzerland,0.0012280374343236469,0.20773809574713772,0.3197281776348755
2025-Q4,United States,0.011882081682948898,0.1108225774592592,0.3111018414627745
2026-Q1,Austria,0.01363596970237,0.29622126012901,0.31650290996498
2026-Q1,Belgium,0.00925257191835,0.17746039599,0.32520804583461
2026-Q1,Bulgaria,1.731599523e-5,NA,0.23034542699544
2026-Q1,Croatia,0.00384468154513,0.34900858315244,0.38451501705263
2026-Q1,Cyprus,NA,NA,0.26970704069543
2026-Q1,Czech,0.00336643587272,0.3610727482742,0.32698679946321
2026-Q1,Denmark,0.00609338593838,0.22981832925421,0.27160959755599
2026-Q1,Estonia,0.00246646072551,0.21010403078861,0.36307370057656
2026-Q1,Finland,0.0099892002629,NA,0.38429736009847
2026-Q1,France,0.00900978228981,0.24355638928302,0.34399041880021
2026-Q1,Germany,0.00995098705835,0.18596598502144,0.34191092951705
2026-Q1,Greece,NA,NA,0.3683317415153
2026-Q1,Hungary,0.00534925285326,0.33110575575978,0.36386069748894
2026-Q1,Ireland,0.00628403210182,0.19739606557384,0.2885805697616
2026-Q1,Italy,0.00857129720099,0.35737848454037,0.37152083016867
2026-Q1,Latvia,0.00230025839516,0.02344637519483,0.36240389911405
2026-Q1,Lithuania,0.00106177771409,0.48644147829273,0.36112569024992
2026-Q1,Luxembourg,0.01593492120659,0.18335248195321,0.32224354325673
2026-Q1,Malta,NA,NA,0.31210211966098
2026-Q1,Netherlands,0.01211540977129,0.12615678585142,0.30187725495138
2026-Q1,Norway,0.02012728265802,NA,0.29050876985726
2026-Q1,Poland,0.01652713495477,0.32326972363647,0.35000577334895
2026-Q1,Portugal,0.01475860540254,0.39531582500158,0.34943578860788
2026-Q1,Romania,0.00499572034491,0.48329013502461,0.32382214233833
2026-Q1,Slovakia,0.00529312204646,0.44606174499487,0.35985188015197
2026-Q1,Slovenia,NA,NA,0.34590924266058
2026-Q1,Spain,0.01179375063631,0.31607676330061,0.35337177316271
2026-Q1,Sweden,0.01191965335831,0.09374475302699,0.26387854680521
2026-Q1,United Kingdom,0.00716255435773,0.08536823774815,0.32083566070623
2026-Q1,Australia,0.01710502554738,0.09139922391379,0.27996141826239
2026-Q1,Canada,0.00687363341685,0.11983055906939,0.31225464465212
2026-Q1,China,NA,NA,0.38530638692742
2026-Q1,Hong Kong,NA,NA,0.30895010182329
2026-Q1,India,NA,NA,0.36126197354508
2026-Q1,"Korea, Republic Of",NA,NA,0.36909957532381
2026-Q1,Russian Federation,NA,NA,0.36682455968731
2026-Q1,Singapore,NA,NA,0.33878005488452
2026-Q1,Switzerland,0.00130493354757,0.27950065258737,0.32559042749492
2026-Q1,United States,0.01106565387002,0.09779928490235,0.31203095343496
2015-Q4,Austria,0.008779276,0.344865319,0.30882846
2015-Q4,Belgium,0.014996402,0.274510032,0.27893209
2015-Q4,Bulgaria,0.049825758,0.019238965,0.402045651
2015-Q4,Croatia,0.066065532,0.31794913,0.366066503
2015-Q4,Cyprus,0.108564338,NA,0.291062411
2015-Q4,Czech,0.018819452,0.413563012,0.359356359
2015-Q4,Denmark,0.0108931,0.268228269,0.234506731
2015-Q4,Estonia,0.058241427,0.294912969,0.41179065
2015-Q4,Finland,0.015100503,0.34850013,0.35834224
2015-Q4,France,0.005867753,0.215289384,0.331135625
2015-Q4,Germany,0.013389021,0.253,0.362977858
2015-Q4,Greece,NA,NA,0.380291475
2015-Q4,Hungary,0.007695708,0.321154413,0.38563919
2015-Q4,Ireland,0.029183151,0.111956209,0.390835202
2015-Q4,Italy,0.035711488,0.302714203,0.38158926
2015-Q4,Latvia,0.023019197,0.209295077,0.419118607
2015-Q4,Lithuania,0.036110728,0.308763997,0.421343149
2015-Q4,Luxembourg,0.0059917,0.844516081,0.322091138
2015-Q4,Malta,0.133672808,NA,0.255631966
2015-Q4,Netherlands,0.023149584,0.183115992,0.314543839
2015-Q4,Norway,0.009503634,0.118259265,0.287895505
2015-Q4,Poland,0.008977606,0.295941336,0.333066761
2015-Q4,Portugal,0.117899042,NA,0.395187729
2015-Q4,Romania,0.021289305,0.098940499,0.402894177
2015-Q4,Slovakia,0.041415726,0.397054817,0.416665517
2015-Q4,Slovenia,0.003168037,NA,0.36448038
2015-Q4,Spain,0.05233645,0.333570561,0.378004681
2015-Q4,Sweden,0.003033504,0.140747316,0.280564651
2015-Q4,United Kingdom,0.007678437,0.179606733,0.350957712
2015-Q4,Australia,0.006225357,0.38552298,0.320711022
2015-Q4,Canada,0.008986553,NA,0.351019462
2015-Q4,China,0.00499083,0.204740405,0.454219776
2015-Q4,Hong Kong,0.002776465,0.499204727,0.353695609
2015-Q4,India,0.011055044,NA,0.456262844
2015-Q4,"Korea, Republic Of",NA,NA,0.391365348
2015-Q4,Russian Federation,0.017422503,0.262640979,0.391022542
2015-Q4,Singapore,0.0060134,0.376127099,0.279814333
2015-Q4,Switzerland,0.017583308,0.790322053,0.311753713
2015-Q4,United States,0.005210331,0.388053469,0.330891681
2016-Q1,Austria,0.007409857,0.242531614,0.307009263
2016-Q1,Belgium,0.014213739,0.276946472,0.266252809
2016-Q1,Bulgaria,0.02825886,0.025165786,0.40388584
2016-Q1,Croatia,0.041996545,0.282712875,0.36818137
2016-Q1,Cyprus,0.066449103,0.133533766,0.280947307
2016-Q1,Czech,0.012999317,0.41667834,0.359005023
2016-Q1,Denmark,0.012463062,0.139539031,0.23541189
2016-Q1,Estonia,0.051067,0.314911364,0.410893457
2016-Q1,Finland,0.016922192,0.269461222,0.358023192
2016-Q1,France,0.005502663,0.227201084,0.328125657
2016-Q1,Germany,0.012821773,0.23753736,0.360948998
2016-Q1,Greece,0.134216873,0.424539389,0.386609203
2016-Q1,Hungary,0.006835299,0.352070304,0.387448067
2016-Q1,Ireland,0.036092502,0.128076623,0.384776083
2016-Q1,Italy,0.021502491,0.190705236,0.381642508
2016-Q1,Latvia,0.018770075,0.22752025,0.418275616
2016-Q1,Lithuania,0.033927358,0.336136131,0.420567659
2016-Q1,Luxembourg,0.007534293,0.194546398,0.32450157
2016-Q1,Malta,0.08227247,NA,0.303079156
2016-Q1,Netherlands,0.01809484,0.217650249,0.304595881
2016-Q1,Norway,0.012547873,0.056263502,0.273927481
2016-Q1,Poland,0.010097085,0.284841649,0.335370529
2016-Q1,Portugal,0.094546119,0.137421482,0.397610117
2016-Q1,Romania,0.023200459,0.110519856,0.402604743
2016-Q1,Slovakia,0.040320222,0.374387091,0.424994012
2016-Q1,Slovenia,0.004945878,NA,0.364471679
2016-Q1,Spain,0.047954744,0.353451351,0.375982369
2016-Q1,Sweden,0.003344098,0.064743745,0.260967555
2016-Q1,United Kingdom,0.007930707,0.243617245,0.359649399
2016-Q1,Australia,0.015307361,0.235291662,0.329563719
2016-Q1,Canada,0.0087999730000000009,NA,0.347471947
2016-Q1,China,0.004484998,0.325927274,0.456151992
2016-Q1,Hong Kong,0.003250474,0.405830341,0.353603384
2016-Q1,India,0.014050087,NA,0.449664032
2016-Q1,"Korea, Republic Of",NA,NA,0.381070255
2016-Q1,Russian Federation,0.012898122,0.199414029,0.388665112
2016-Q1,Singapore,0.012658382,0.326779251,0.289654517
2016-Q1,Switzerland,0.013742046,0.877618911,0.314818932
2016-Q1,United States,0.008416086,0.303965106,0.32920947
2016-Q2,Austria,0.00658445,0.191693366,0.306545214
2016-Q2,Belgium,0.014618025,0.250047143,0.264227016
2016-Q2,Bulgaria,0.020724806,0.015578334,0.394055231
2016-Q2,Croatia,0.027887335,0.244558585,0.359306595
2016-Q2,Cyprus,0.085903799,0.228636107,0.294455523
2016-Q2,Czech,0.012713065,0.279922675,0.356654926
2016-Q2,Denmark,0.013264738,0.142738531,0.237588348
2016-Q2,Estonia,0.052831131,0.339113288,0.405300413
2016-Q2,Finland,0.01574262,0.279198827,0.360994193
2016-Q2,France,0.005259441,0.265231437,0.331934045
2016-Q2,Germany,0.012946739,0.266495044,0.361377775
2016-Q2,Greece,0.060165744,0.194281703,0.387781267
2016-Q2,Hungary,0.008656732,0.313749833,0.384641269
2016-Q2,Ireland,0.031101233,0.122579433,0.390883833
2016-Q2,Italy,0.019929632,0.180427942,0.380707758
2016-Q2,Latvia,0.016873815,0.270074442,0.418477332
2016-Q2,Lithuania,0.028816132,0.309859986,0.421719389
2016-Q2,Luxembourg,0.013770109,0.146658048,0.326734382
2016-Q2,Malta,0.15267039,0.117187727,0.296743643
2016-Q2,Netherlands,0.01495694,0.222091094,0.308552002
2016-Q2,Norway,0.014015079,0.067192091,0.271245825
2016-Q2,Poland,0.009394744,0.261565062,0.327880594
2016-Q2,Portugal,0.06539804,0.114576296,0.39705807
2016-Q2,Romania,0.022923912,0.125604971,0.398647876
2016-Q2,Slovakia,0.031479691,0.22296521,0.414761957
2016-Q2,Slovenia,0.00554053,NA,0.365256006
2016-Q2,Spain,0.04862804,0.351067317,0.377443095
2016-Q2,Sweden,0.003415904,0.064553831,0.263784238
2016-Q2,United Kingdom,0.009559659,0.240725488,0.35872785
2016-Q2,Australia,0.018043594,0.267515231,0.310392943
2016-Q2,Canada,0.011331735,0.17451524,0.342738567
2016-Q2,China,0.003819399,0.263296104,0.452752722
2016-Q2,Hong Kong,0.005087364,0.441887039,0.354254244
2016-Q2,India,0.015738328,0.445331565,0.460058822
2016-Q2,"Korea, Republic Of",NA,NA,0.369042092
2016-Q2,Russian Federation,0.0101949,0.113032094,0.392953149
2016-Q2,Singapore,0.014805001,0.251760127,0.280537193
2016-Q2,Switzerland,0.001372456,0.943794077,0.324391606
2016-Q2,United States,0.009544173,0.222301215,0.328383315
2016-Q3,Austria,0.007830579,0.180601638,0.291282396
2016-Q3,Belgium,0.014018659,0.244313936,0.265071081
2016-Q3,Bulgaria,0.02009172,0.007437349,0.417812428
2016-Q3,Croatia,NA,NA,0.343033944
2016-Q3,Cyprus,0.104470425,0.201105816,0.287462602
2016-Q3,Czech,0.012578975,0.274221117,0.356885278
2016-Q3,Denmark,0.012830637,0.134260798,0.243720343
2016-Q3,Estonia,0.052165536,0.345450688,0.409454223
2016-Q3,Finland,0.013932794,0.297729032,0.359531182
2016-Q3,France,0.006093167,0.225732094,0.336583732
2016-Q3,Germany,0.01295609,0.259745669,0.358294093
2016-Q3,Greece,0.088857539,0.25041448,0.388666058
2016-Q3,Hungary,0.010867928,NA,0.402535023
2016-Q3,Ireland,0.021362931,0.188596517,0.361904101
2016-Q3,Italy,0.017700824,0.181363815,0.376460579
2016-Q3,Latvia,0.01447486,0.346550171,0.4177404
2016-Q3,Lithuania,0.024961532,0.302641286,0.421124279
2016-Q3,Luxembourg,0.016029281,0.143871847,0.314327192
2016-Q3,Malta,0.332722594,0.099376095,0.312737575
2016-Q3,Netherlands,0.016166073,0.201426616,0.284566382
2016-Q3,Norway,0.015338452,0.085306813,0.267384656
2016-Q3,Poland,0.011084767,0.266290332,0.323988346
2016-Q3,Portugal,0.068057694,0.173202844,0.39468741
2016-Q3,Romania,0.018237544,0.162813052,0.388182442
2016-Q3,Slovakia,0.036655495,0.217488674,0.408820955
2016-Q3,Slovenia,0.003353701,NA,0.361206976
2016-Q3,Spain,0.046758268,0.334348579,0.394017565
2016-Q3,Sweden,0.003212109,0.106913426,0.259960731
2016-Q3,United Kingdom,0.01015246,0.21108173,0.357727555
2016-Q3,Australia,0.016361444,0.193725549,0.310421574
2016-Q3,Canada,0.015826973,NA,0.344915816
2016-Q3,China,0.006011973,0.512063827,0.454348879
2016-Q3,Hong Kong,0.005243641,0.413221412,0.34417908
2016-Q3,India,0.01911086,0.510904243,0.459543601
2016-Q3,"Korea, Republic Of",0.00202005,NA,0.365829297
2016-Q3,Russian Federation,0.00625053,0.413501468,0.38650545
2016-Q3,Singapore,0.01683576,0.226581704,0.28288784
2016-Q3,Switzerland,0.002463278,0.385095403,0.307508437
2016-Q3,United States,0.009087546,0.208429887,0.324070103
2016-Q4,Austria,0.007623391,0.223725053,0.304396131
2016-Q4,Belgium,0.012347135,0.169263375,0.266480139
2016-Q4,Bulgaria,NA,NA,0.40706878
2016-Q4,Croatia,NA,NA,0.372687837
2016-Q4,Cyprus,0.107595659,0.128025743,0.26881696
2016-Q4,Czech,0.013377509,0.28323601,0.35360688
2016-Q4,Denmark,0.010853565,0.129054898,0.242140756
2016-Q4,Estonia,0.039459719,0.350476562,0.401029217
2016-Q4,Finland,0.014403261,0.300042456,0.360894954
2016-Q4,France,0.007210886,0.228208788,0.335672089
2016-Q4,Germany,0.014256628,0.216971875,0.359715447
2016-Q4,Greece,0.076913383,0.202908497,0.388562365
2016-Q4,Hungary,0.010225656,NA,0.402765992
2016-Q4,Ireland,0.021851945,0.173931347,0.353998445
2016-Q4,Italy,0.01876926,0.194592568,0.38578251
2016-Q4,Latvia,0.006395267,0.367813225,0.419037305
2016-Q4,Lithuania,0.021021502,0.29584039,0.417256151
2016-Q4,Luxembourg,0.016649916,0.241760805,0.316688928
2016-Q4,Malta,0.674092016,0.192974965,0.328048419
2016-Q4,Netherlands,0.0154705,0.179897581,0.278849589
2016-Q4,Norway,0.014524151,0.090195739,0.264723325
2016-Q4,Poland,0.009802494,0.25829119,0.315643838
2016-Q4,Portugal,0.058812239,0.205347403,0.401662196
2016-Q4,Romania,0.022484369,NA,0.386755004
2016-Q4,Slovakia,0.02295539,0.28985849,0.410333173
2016-Q4,Slovenia,NA,0.03297804,0.357015373
2016-Q4,Spain,0.038269154,0.370274883,0.39127781699999997
2016-Q4,Sweden,0.002572627,0.18439267,0.257299956
2016-Q4,United Kingdom,0.010248045,0.19910609,0.359118416
2016-Q4,Australia,0.015703728,0.085603582,0.303296568
2016-Q4,Canada,0.012735581,0.204341025,0.343372
2016-Q4,China,0.005283963,NA,0.454512598
2016-Q4,Hong Kong,0.005630243,0.654869383,0.35626056
2016-Q4,India,0.012024192,0.453269566,0.464028784
2016-Q4,"Korea, Republic Of",NA,NA,0.359899896
2016-Q4,Russian Federation,NA,NA,0.396687127
2016-Q4,Singapore,0.020733456,0.168123583,0.283448066
2016-Q4,Switzerland,0.009523064,0.09546686,0.294486803
2016-Q4,United States,0.009573566,0.190603913,0.327506471
2022-Q1,Austria,0.0037576729485148163,0.3043871262540532,0.3413212621810317
2022-Q1,Belgium,0.013105316255947944,0.18513084307945418,0.2715693308801676
2022-Q1,Bulgaria,0.04622355269393256,NA,0.278321966000318
2022-Q1,Croatia,0.005075825018028334,NA,0.41342740964279673
2022-Q1,Cyprus,0.043783947874370656,NA,0.26754386058511576
2022-Q1,Czech,0.006681265773335756,0.4262334365386334,0.3298313502418046
2022-Q1,Denmark,0.004655575223719149,0.1729736794695627,0.2235711030880522
2022-Q1,Estonia,0.007206047051563083,0.30547028636991985,0.4259330086165452
2022-Q1,Finland,0.008334427221548339,NA,0.3533406288855689
2022-Q1,France,0.005718241049572319,0.21281684597853523,0.3512866692683618
2022-Q1,Germany,0.004666553407453652,0.2759002692995983,0.36767278470933673
2022-Q1,Greece,0.015755178316734005,NA,0.40120356169042454
2022-Q1,Hungary,0.008643694368293429,0.3752502349226617,0.3774095492962812
2022-Q1,Ireland,0.01974304208541092,0.14258054937742132,0.278957894295324
2022-Q1,Italy,0.006047044915320653,0.26681856601092085,0.3593691862979353
2022-Q1,Latvia,NA,NA,0.41548114385416357
2022-Q1,Lithuania,NA,NA,0.4176819609629203
2022-Q1,Luxembourg,0.0053480815363356905,0.06382659509751477,0.31116786948318115
2022-Q1,Malta,NA,NA,0.20957003163868124
2022-Q1,Netherlands,0.008472258257172408,0.1115869912331014,0.26895238648856323
2022-Q1,Norway,0.002155533537865742,NA,0.26977316299269866
2022-Q1,Poland,0.00535712931961258,0.2761277071612124,0.3418361404633481
2022-Q1,Portugal,0.02196598163417183,0.3196171067070685,0.39464113100895437
2022-Q1,Romania,0.00479308756145706,0.570544643561543,0.4262868373235799
2022-Q1,Slovakia,0.00609563463219519,0.3208891837905784,0.38687418888920466
2022-Q1,Slovenia,2.0650674741657993e-4,NA,0.3996506483850277
2022-Q1,Spain,0.032307893196612425,0.19721247962675117,0.4061599540240929
2022-Q1,Sweden,0.0012881183358816294,0.20254807072537945,0.2517363566575398
2022-Q1,United Kingdom,0.01196120715900804,0.28203031971515996,0.34896593059365194
2022-Q1,Australia,0.002405744043772647,NA,0.21762751257156443
2022-Q1,Canada,NA,NA,0.28406731924929995
2022-Q1,China,NA,NA,0.4708200991504668
2022-Q1,Hong Kong,0.025188478536655828,NA,0.32928449657421976
2022-Q1,India,NA,NA,0.3888511050823156
2022-Q1,"Korea, Republic Of",NA,NA,0.40000891247563664
2022-Q1,Russian Federation,0.03140100229055595,0.21732955389588313,0.39495227270606076
2022-Q1,Singapore,0.014041202173557461,NA,0.30063998990018226
2022-Q1,Switzerland,0.007856031468872472,0.0651021608358897,0.3055652632265146
2022-Q1,United States,0.0057980846248350485,0.20820942170304327,0.2754146664478047
2017-Q1,Austria,0.008199999999999999,0.2446,0.2979
2017-Q1,Belgium,0.011899999999999999,0.14529999999999998,0.2799
2017-Q1,Bulgaria,0.0286,0.10369999999999999,0.4003
2017-Q1,Croatia,NA,0.2018,0.3762
2017-Q1,Cyprus,0.2575,NA,0.29600000000000004
2017-Q1,Czech,0.0127,0.2857,0.3283
2017-Q1,Denmark,0.0072,0.2077,0.2266
2017-Q1,Estonia,0.0447,0.3481,0.4163
2017-Q1,Finland,0.0151,0.37189999999999995,0.3889
2017-Q1,France,0.006999999999999999,0.32909999999999995,0.33590000000000003
2017-Q1,Germany,0.0132,0.2746,0.3578
2017-Q1,Greece,0.0682,0.23879999999999998,0.3953
2017-Q1,Hungary,0.0134,NA,0.41100000000000003
2017-Q1,Ireland,0.0263,0.182,0.35719999999999996
2017-Q1,Italy,0.0323,0.3066,0.3856
2017-Q1,Latvia,0.0126,0.7859999999999999,0.42210000000000003
2017-Q1,Lithuania,0.015600000000000001,0.2826,0.4199
2017-Q1,Luxembourg,0.016399999999999998,0.2412,0.3237
2017-Q1,Malta,0.5351,0.1441,0.3397
2017-Q1,Netherlands,0.0184,0.1671,0.2807
2017-Q1,Norway,0.015700000000000002,0.1054,0.2506
2017-Q1,Poland,0.009300000000000001,0.2733,0.33759999999999996
2017-Q1,Portugal,0.059500000000000004,0.2242,0.41759999999999997
2017-Q1,Romania,0.0111,0.2421,0.3885
2017-Q1,Slovakia,0.0256,0.49369999999999997,0.4042
2017-Q1,Slovenia,0.0032,0.0354,0.37979999999999997
2017-Q1,Spain,0.0388,0.3604,0.4131
2017-Q1,Sweden,0.0018,0.18469999999999998,0.2459
2017-Q1,United Kingdom,0.0076,0.1387,0.354
2017-Q1,Australia,0.018000000000000002,0.1986,0.3075
2017-Q1,Canada,0.0106,0.1548,0.3539
2017-Q1,China,0.0033,NA,0.45649999999999996
2017-Q1,Hong Kong,0.0048,0.4694,0.35850000000000004
2017-Q1,India,NA,NA,0.4732
2017-Q1,"Korea, Republic Of",NA,NA,0.36619999999999997
2017-Q1,Russian Federation,NA,NA,0.4021
2017-Q1,Singapore,0.014199999999999999,0.1175,0.297
2017-Q1,Switzerland,0.0363,NA,0.3297
2017-Q1,United States,0.0079,0.17379999999999998,0.3157
2017-Q2,Austria,0.008100000000000001,0.2273,0.29969999999999997
2017-Q2,Belgium,0.0102,0.1445,0.2762
2017-Q2,Bulgaria,NA,NA,0.3983
2017-Q2,Croatia,0.0836,0.24170000000000003,0.3696
2017-Q2,Cyprus,0.1837,NA,0.3197
2017-Q2,Czech,0.0087,0.31579999999999997,0.3358
2017-Q2,Denmark,0.0054,0.153,0.2304
2017-Q2,Estonia,0.015700000000000002,0.33509999999999995,0.4115
2017-Q2,Finland,0.0149,0.34840000000000004,0.36840000000000006
2017-Q2,France,0.006999999999999999,0.34,0.3353
2017-Q2,Germany,0.0126,0.2531,0.35850000000000004
2017-Q2,Greece,0.06559999999999999,0.2024,0.3934
2017-Q2,Hungary,0.009399999999999999,0.36450000000000005,0.40130000000000005
2017-Q2,Ireland,0.0263,0.1674,0.36
2017-Q2,Italy,0.0455,0.35969999999999996,0.3751
2017-Q2,Latvia,0.0154,0.7223999999999999,0.4189
2017-Q2,Lithuania,0.009000000000000001,0.27390000000000003,0.41960000000000003
2017-Q2,Luxembourg,0.0058,0.2523,0.32520000000000004
2017-Q2,Malta,NA,NA,0.33740000000000003
2017-Q2,Netherlands,0.020499999999999997,0.1319,0.2757
2017-Q2,Norway,0.0151,0.10490000000000001,0.26780000000000004
2017-Q2,Poland,0.0075,0.34340000000000004,0.3258
2017-Q2,Portugal,0.0437,0.2548,0.42229999999999995
2017-Q2,Romania,0.0128,NA,0.38439999999999996
2017-Q2,Slovakia,0.0302,0.5257000000000001,0.3362
2017-Q2,Slovenia,0.0394,0.1014,0.3776
2017-Q2,Spain,0.0385,0.365,0.4061
2017-Q2,Sweden,0.0022,0.1916,0.25420000000000004
2017-Q2,United Kingdom,0.0096,0.08349999999999999,0.35810000000000003
2017-Q2,Australia,0.0141,0.1409,0.3013
2017-Q2,Canada,0.0068000000000000005,0.157,0.3578
2017-Q2,China,NA,NA,0.45049999999999996
2017-Q2,Hong Kong,0.0052,0.1093,0.3575
2017-Q2,India,0.0158,NA,0.46270000000000006
2017-Q2,"Korea, Republic Of",NA,NA,0.3353
2017-Q2,Russian Federation,0.0127,NA,0.3933
2017-Q2,Singapore,0.009300000000000001,0.0602,0.2988
2017-Q2,Switzerland,7.000000000000001e-4,NA,0.3251
2017-Q2,United States,0.0072,0.2005,0.31980000000000003
